_id,tagname,datatype,latestValue,unit,plcName,assetId[0],assetId[1],isActive,ranges.minValue,ranges.maxValue,health,plcMetadata.dbAddress,createdAt,updatedAt,__v,lastUpdated,source,plcMeta.dbaddress,ranges
6a7474663d755cea2b457b8d,RB_File[186].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.280Z,2026-08-11T10:35:19.658Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b90,RB_File[187].Serial_No_VIN_2,string,04,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.283Z,2026-08-11T10:35:19.674Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b93,RB_File[188].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.286Z,2026-08-11T10:35:19.689Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b96,RB_File[189].Serial_No_VIN_2,string,03,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.289Z,2026-08-11T10:35:19.703Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b99,RB_File[190].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.292Z,2026-08-11T10:35:19.718Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b9c,RB_File[191].Serial_No_VIN_2,string,02,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.295Z,2026-08-11T10:35:19.733Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457b9f,RB_File[192].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.298Z,2026-08-11T10:35:19.748Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457ba2,RB_File[193].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.301Z,2026-08-11T10:35:19.764Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457ba5,RB_File[194].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.306Z,2026-08-11T10:35:19.780Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457ba8,RB_File[195].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.309Z,2026-08-11T10:35:19.796Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bab,RB_File[167].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.312Z,2026-08-11T10:35:19.812Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bae,RB_File[168].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.315Z,2026-08-11T10:35:19.828Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bb1,RB_File[169].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.318Z,2026-08-11T10:35:19.844Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bb4,RB_File[170].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.321Z,2026-08-11T10:35:19.859Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bb7,RB_File[171].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.325Z,2026-08-11T10:35:19.874Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bba,RB_File[196].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.328Z,2026-08-11T10:35:19.889Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bbd,RB_File[197].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.331Z,2026-08-11T10:35:19.904Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bc0,RB_File[198].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.334Z,2026-08-11T10:35:19.920Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bc3,RB_File[199].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.338Z,2026-08-11T10:35:19.935Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bc6,RB_File[92].Serial_No_VIN_2,string,95,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.342Z,2026-08-11T10:35:19.956Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bc9,RB_File[93].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.346Z,2026-08-11T10:35:19.974Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bcc,RB_File[94].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.350Z,2026-08-11T10:35:19.991Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bcf,RB_File[95].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.353Z,2026-08-11T10:35:20.010Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bd2,RB_File[96].Serial_No_VIN_2,string,00,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.357Z,2026-08-11T10:35:20.026Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bd5,RB_File[97].Serial_No_VIN_2,string,01,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.360Z,2026-08-11T10:35:20.041Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bd8,RB_File[98].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.363Z,2026-08-11T10:35:20.056Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bdb,RB_File[99].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.366Z,2026-08-11T10:35:20.072Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bde,RB_File[100].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.369Z,2026-08-11T10:35:20.087Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457be1,RB_File[101].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.373Z,2026-08-11T10:35:20.103Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457be4,RB_File[102].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.376Z,2026-08-11T10:35:20.119Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457be7,RB_File[103].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.379Z,2026-08-11T10:35:20.135Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bea,RB_File[104].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.382Z,2026-08-11T10:35:20.155Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bed,RB_File[60].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.385Z,2026-08-11T10:35:20.171Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bf0,RB_File[61].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.388Z,2026-08-11T10:35:20.186Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bf3,RB_File[201].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.391Z,2026-08-11T10:35:20.200Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bf6,RB_File[202].Serial_No_VIN_2,string,65,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.394Z,2026-08-11T10:35:20.216Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bf9,RB_File[203].Serial_No_VIN_2,string,96,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.397Z,2026-08-11T10:35:20.232Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bfc,RB_File[204].Serial_No_VIN_2,string,97,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.400Z,2026-08-11T10:35:20.248Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457bff,RB_File[205].Serial_No_VIN_2,string,94,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.405Z,2026-08-11T10:35:20.264Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c02,RB_File[287].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.408Z,2026-08-11T10:35:20.280Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c05,RB_File[206].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.411Z,2026-08-11T10:35:20.295Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c08,RB_File[207].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.414Z,2026-08-11T10:35:20.311Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c0b,RB_File[208].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.417Z,2026-08-11T10:35:20.326Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c0e,RB_File[209].Serial_No_VIN_2,string,89,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.420Z,2026-08-11T10:35:20.341Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c11,RB_File[210].Serial_No_VIN_2,string,91,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.423Z,2026-08-11T10:35:20.361Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c14,RB_File[211].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.426Z,2026-08-11T10:35:20.377Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c17,RB_File[212].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.429Z,2026-08-11T10:35:20.395Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c1a,RB_File[213].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.433Z,2026-08-11T10:35:20.411Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c1d,RB_File[214].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.436Z,2026-08-11T10:35:20.427Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7474663d755cea2b457c20,RB_File[215].Serial_No_VIN_2,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-06T11:47:50.440Z,2026-08-11T10:35:20.442Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbdf5,Presence[1].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.503Z,2026-08-11T10:35:20.539Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbdf8,Presence[2].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.509Z,2026-08-11T10:35:20.542Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbdfb,Presence[3].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.513Z,2026-08-11T10:35:20.544Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbdfe,Presence[4].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.517Z,2026-08-11T10:35:20.548Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe01,Presence[5].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.521Z,2026-08-11T10:35:20.551Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe04,Presence[6].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.525Z,2026-08-11T10:35:20.554Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe07,Presence[7].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.529Z,2026-08-11T10:35:20.557Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe0a,Presence[8].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.533Z,2026-08-11T10:35:20.560Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe0d,Presence[9].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.537Z,2026-08-11T10:35:20.563Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe10,Presence[10].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.541Z,2026-08-11T10:35:20.566Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe13,Presence[11].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.545Z,2026-08-11T10:35:20.569Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe16,Presence[12].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.549Z,2026-08-11T10:35:20.572Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe19,Presence[13].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.553Z,2026-08-11T10:35:20.575Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe1c,Presence[14].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.558Z,2026-08-11T10:35:20.578Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe1f,Presence[15].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.562Z,2026-08-11T10:35:20.581Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe22,Presence[16].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.567Z,2026-08-11T10:35:20.585Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe25,Presence[17].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.571Z,2026-08-11T10:35:20.588Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe28,Presence[18].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.575Z,2026-08-11T10:35:20.591Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe2b,Presence[19].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.580Z,2026-08-11T10:35:20.594Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe2e,Presence[20].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.583Z,2026-08-11T10:35:20.597Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe31,Presence[21].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.587Z,2026-08-11T10:35:20.599Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe34,Presence[22].Pres_M,boolean,false,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.590Z,2026-08-11T10:35:20.602Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe37,Presence[23].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.594Z,2026-08-11T10:35:20.605Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a79b0aed4b586e79e6cbe3a,Presence[24].Pres_M,boolean,true,,PCPA Conveyor Production_PLC,,,true,,,true,,2026-08-10T11:06:22.598Z,2026-08-11T10:35:20.608Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c017,RB_File[172].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.863Z,2026-08-11T10:35:19.445Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c022,RB_File[173].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.882Z,2026-08-11T10:35:19.461Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c027,RB_File[174].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.889Z,2026-08-11T10:35:19.467Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c02c,RB_File[174].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.897Z,2026-08-11T10:35:19.473Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c02f,RB_File[174].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.900Z,2026-08-11T10:35:19.475Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c032,RB_File[174].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.903Z,2026-08-11T10:35:19.479Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c03b,RB_File[175].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.915Z,2026-08-11T10:35:19.490Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c040,RB_File[176].Serial_No_VIN_1,string,2962,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.920Z,2026-08-11T10:35:19.496Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c045,RB_File[176].Cab_Body_Code,string,H1D1,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.926Z,2026-08-11T10:35:19.503Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c048,RB_File[176].Color_Code1,string,AW1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.929Z,2026-08-11T10:35:19.506Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c04b,RB_File[176].Dip_Paint_skid,number,1014,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.933Z,2026-08-11T10:35:19.509Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c054,RB_File[177].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.946Z,2026-08-11T10:35:19.521Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c05f,RB_File[178].Color_Code1,string,AW1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.960Z,2026-08-11T10:35:19.538Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c06a,RB_File[179].Color_Code1,string,AY1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.975Z,2026-08-11T10:35:19.553Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c06f,RB_File[180].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.982Z,2026-08-11T10:35:19.560Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c074,RB_File[180].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.988Z,2026-08-11T10:35:19.565Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c077,RB_File[180].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.991Z,2026-08-11T10:35:19.568Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea0f63f1464aeb04c07a,RB_File[180].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:27.994Z,2026-08-11T10:35:19.572Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c083,RB_File[181].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.007Z,2026-08-11T10:35:19.585Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c08e,RB_File[182].Color_Code1,string,AW1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.022Z,2026-08-11T10:35:19.601Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c099,RB_File[183].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.038Z,2026-08-11T10:35:19.617Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c09e,RB_File[184].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.044Z,2026-08-11T10:35:19.623Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0a3,RB_File[184].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.050Z,2026-08-11T10:35:19.629Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0a6,RB_File[184].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.054Z,2026-08-11T10:35:19.633Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0a9,RB_File[184].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.057Z,2026-08-11T10:35:19.636Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0ac,RB_File[185].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.060Z,2026-08-11T10:35:19.639Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0b1,RB_File[185].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.066Z,2026-08-11T10:35:19.645Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0b4,RB_File[185].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.069Z,2026-08-11T10:35:19.648Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0b7,RB_File[185].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.072Z,2026-08-11T10:35:19.652Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0ba,RB_File[186].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.075Z,2026-08-11T10:35:19.655Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0bf,RB_File[186].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.082Z,2026-08-11T10:35:19.661Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0c2,RB_File[186].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.085Z,2026-08-11T10:35:19.665Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0c5,RB_File[186].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.088Z,2026-08-11T10:35:19.668Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0ce,RB_File[187].Color_Code1,string,AW1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.101Z,2026-08-11T10:35:19.680Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0d3,RB_File[188].Serial_No_VIN_1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.108Z,2026-08-11T10:35:19.686Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0d8,RB_File[188].Cab_Body_Code,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.116Z,2026-08-11T10:35:19.692Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0db,RB_File[188].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.121Z,2026-08-11T10:35:19.695Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0de,RB_File[188].Dip_Paint_skid,number,0,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.125Z,2026-08-11T10:35:19.698Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0e7,RB_File[189].Color_Code1,string,AW1K,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.137Z,2026-08-11T10:35:19.709Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0f2,RB_File[190].Color_Code1,string,,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.153Z,2026-08-11T10:35:19.724Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0f7,RB_File[191].Serial_No_VIN_1,string,2962,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.159Z,2026-08-11T10:35:19.730Z,0,2026-08-11T10:35:12.602Z,PLC,,
6a7aea1063f1464aeb04c0fc,RB_File[191].Cab_Body_Code,string,H1D1,,SCADA Production_PLC,,,true,,,true,,2026-08-11T09:23:28.167Z,2026-08-11T10:35:19.736Z,0,2026-08-11T10:35:12.602Z,PLC,,
