_id,tagname,datatype,latestValue,unit,plcName,assetId[0],assetId[1],assetId[2],isActive,ranges.minValue,ranges.maxValue,health,plcMetadata.dbAddress,createdAt,updatedAt,__v,plcMeta.dbaddress,source,ranges,plcMetadata.type,plcMetadata.refreshInterval,plcMetadata.retentionWindow,plcMetadata.module,plcMetadata.output,plcMetaData.dbAddress
69bbe0d813f1f60c57a4206c,SC 42-5_CabinType,STRING,,,PLC_A,69bbdbe55bb2c1f6ff9cea82,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4206d,SC 42-5_CabinNumber,STRING,,,PLC_A,69bbdbe55bb2c1f6ff9cea82,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4206e,SC 42-5_SkidNumber,STRING,,,PLC_A,69bbdbe55bb2c1f6ff9cea82,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a4206f,SC 42-6_Position,BOOLEAN,0,boolean,PLC_A,69bbdc275bb2c1f6ff9cf1d2,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42070,SC 42-6_CabinType,STRING,,,PLC_A,69bbdc275bb2c1f6ff9cf1d2,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42071,SC 42-6_CabinNumber,STRING,,,PLC_A,69bbdc275bb2c1f6ff9cf1d2,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42072,SC 42-6_SkidNumber,STRING,,,PLC_A,69bbdc275bb2c1f6ff9cf1d2,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42073,RB-43_Position,BOOLEAN,0,boolean,PLC_A,69bbdc715bb2c1f6ff9cfa51,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42074,RB-43_CabinType,STRING,,,PLC_A,69bbdc715bb2c1f6ff9cfa51,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42075,RB-43_CabinNumber,STRING,,,PLC_A,69bbdc715bb2c1f6ff9cfa51,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42076,RB-43_SkidNumber,STRING,,,PLC_A,69bbdc715bb2c1f6ff9cfa51,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42077,EL-44_Position,BOOLEAN,0,boolean,PLC_A,69bbdca65bb2c1f6ff9d0014,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42078,EL-44_CabinType,STRING,,,PLC_A,69bbdca65bb2c1f6ff9d0014,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d813f1f60c57a42079,EL-44_CabinNumber,STRING,,,PLC_A,69bbdca65bb2c1f6ff9d0014,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207a,EL-44_SkidNumber,STRING,,,PLC_A,69bbdca65bb2c1f6ff9d0014,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207b,RB-45_Position,BOOLEAN,0,boolean,PLC_A,69bbdd4f5bb2c1f6ff9d12fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207c,RB-45_CabinType,STRING,,,PLC_A,69bbdd4f5bb2c1f6ff9d12fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207d,RB-45_CabinNumber,STRING,,,PLC_A,69bbdd4f5bb2c1f6ff9d12fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207e,RB-45_SkidNumber,STRING,,,PLC_A,69bbdd4f5bb2c1f6ff9d12fd,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4207f,RB 46-1_Position,BOOLEAN,0,boolean,PLC_A,69bbddac5bb2c1f6ff9d1d2b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42080,RB 46-1_CabinType,STRING,,,PLC_A,69bbddac5bb2c1f6ff9d1d2b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42081,RB 46-1_CabinNumber,STRING,,,PLC_A,69bbddac5bb2c1f6ff9d1d2b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42082,RB 46-1_SkidNumber,STRING,,,PLC_A,69bbddac5bb2c1f6ff9d1d2b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42083,RB 46-2_Position,BOOLEAN,0,boolean,PLC_A,69bbde135bb2c1f6ff9d286a,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42084,RB 46-2_CabinType,STRING,,,PLC_A,69bbde135bb2c1f6ff9d286a,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42085,RB 46-2_CabinNumber,STRING,,,PLC_A,69bbde135bb2c1f6ff9d286a,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42086,RB 46-2_SkidNumber,STRING,,,PLC_A,69bbde135bb2c1f6ff9d286a,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42087,RB 46-3_Position,BOOLEAN,0,boolean,PLC_A,69bbde515bb2c1f6ff9d2f2d,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42088,RB 46-3_CabinType,STRING,,,PLC_A,69bbde515bb2c1f6ff9d2f2d,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42089,RB 46-3_CabinNumber,STRING,,,PLC_A,69bbde515bb2c1f6ff9d2f2d,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208a,RB 46-3_SkidNumber,STRING,,,PLC_A,69bbde515bb2c1f6ff9d2f2d,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208b,RB 46-4_Position,BOOLEAN,0,boolean,PLC_A,69bbde925bb2c1f6ff9d36fe,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208c,RB 46-4_CabinType,STRING,,,PLC_A,69bbde925bb2c1f6ff9d36fe,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208d,RB 46-4_CabinNumber,STRING,,,PLC_A,69bbde925bb2c1f6ff9d36fe,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208e,RB 46-4_SkidNumber,STRING,,,PLC_A,69bbde925bb2c1f6ff9d36fe,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4208f,RB 46-5_Position,BOOLEAN,0,boolean,PLC_A,69bbdede5bb2c1f6ff9d3f5b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42090,RB 46-5_CabinType,STRING,,,PLC_A,69bbdede5bb2c1f6ff9d3f5b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42091,RB 46-5_CabinNumber,STRING,,,PLC_A,69bbdede5bb2c1f6ff9d3f5b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42092,RB 46-5_SkidNumber,STRING,,,PLC_A,69bbdede5bb2c1f6ff9d3f5b,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42093,RB 46-6_Position,BOOLEAN,0,boolean,PLC_A,69bbdf275bb2c1f6ff9d4730,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42094,RB 46-6_CabinType,STRING,,,PLC_A,69bbdf275bb2c1f6ff9d4730,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42095,RB 46-6_CabinNumber,STRING,,,PLC_A,69bbdf275bb2c1f6ff9d4730,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42096,RB 46-6_SkidNumber,STRING,,,PLC_A,69bbdf275bb2c1f6ff9d4730,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42097,RB 47_Position,BOOLEAN,0,boolean,PLC_A,69bbdf605bb2c1f6ff9d6e6e,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42098,RB 47_CabinType,STRING,,,PLC_A,69bbdf605bb2c1f6ff9d6e6e,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a42099,RB 47_CabinNumber,STRING,,,PLC_A,69bbdf605bb2c1f6ff9d6e6e,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69bbe0d913f1f60c57a4209a,RB 47_SkidNumber,STRING,,,PLC_A,69bbdf605bb2c1f6ff9d6e6e,,,true,,,,,2026-02-20T18:30:00.000Z,2026-02-21T18:29:59.000Z,,,PLC,,,,,,,
69c27c8a553da24f123e689f,Solids content ED Bath,REAL,22.6363,%,DEFAULT_PLC,,,,true,22,24,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c8d553da24f123fba20,Ash Content ED Bath,REAL,22.2427,-,DEFAULT_PLC,,,,true,20,24,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c8f553da24f12410ba1,PH ED Bath,REAL,5.7754,-,DEFAULT_PLC,,,,true,5.5,6.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c92553da24f12425d22,Conductivity ED Bath,REAL,1618.6475,µS/cm,DEFAULT_PLC,,,,true,1200,2400,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c94553da24f1243aea3,MEQ ED Bath,REAL,30.0188,mmol,DEFAULT_PLC,,,,true,23,31,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c96553da24f12450024,Bath Level ED Bath,REAL,218.1404,cm,DEFAULT_PLC,,,,true,200,240,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c98553da24f124651a5,Bath Temperature ED Bath,REAL,31.5873,°C,DEFAULT_PLC,,,,true,30,32,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c9a553da24f1247a326,Circulation pressure Bottom 1 ED Bath,REAL,1.7898,bar,DEFAULT_PLC,,,,true,1.6,2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27c9d553da24f1248f4a7,Circulation pressure Bottom 2 ED Bath,REAL,1.7631,bar,DEFAULT_PLC,,,,true,1.6,2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ca0553da24f124a4628,Circulation pressure Bottom 3 ED Bath,REAL,1.8058,bar,DEFAULT_PLC,,,,true,1.6,2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ca2553da24f124b97a9,Circulation pressure Bottom 4 ED Bath,REAL,1.6884,bar,DEFAULT_PLC,,,,true,1.6,2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ca5553da24f124ce92a,Circulation pressure Inlet Wall ED Bath,REAL,1.9938,bar,DEFAULT_PLC,,,,true,1.8,2.2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ca8553da24f124e3aab,Circulation pressure Sub Tank ED Bath,REAL,0.7586,bar,DEFAULT_PLC,,,,true,0.5,0.9,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cab553da24f124f8c2c,Circulation pressure RH ED Bath,REAL,0.9897,bar,DEFAULT_PLC,,,,true,0.8,1.2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cae553da24f1250ddad,Circulation pressure LH ED Bath,REAL,0.9918,bar,DEFAULT_PLC,,,,true,0.8,1.2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cb0553da24f12522f2e,Exit Spray Flow ED Bath,REAL,130.1031,LPM,DEFAULT_PLC,,,,true,120,140,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cb3553da24f125380af,Paint Filter 1 DP ED Bath,REAL,0.2052,bar,DEFAULT_PLC,,,,true,0.1,0.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cb5553da24f1254d230,Paint Filter 2 DP ED Bath,REAL,0.3108,bar,DEFAULT_PLC,,,,true,0.1,0.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cb8553da24f125623b1,Heat Exchanger DP ED Bath,REAL,0.126,bar,DEFAULT_PLC,,,,true,0.1,0.2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cbb553da24f12577532,DI Water Spray Flow After DI Spray,REAL,93.5228,LPM,DEFAULT_PLC,,,,true,80,120,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cbd553da24f1258c6b3,Conductivity Anolyte,REAL,761.9491,µS/cm,DEFAULT_PLC,,,,true,500,1000,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cc0553da24f125a1834,Flow Total Anolyte,REAL,73.9557,LPM,DEFAULT_PLC,,,,true,60,90,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cc3553da24f125b69b5,Flow Individual Cell Anolyte,REAL,2.3307,LPM,DEFAULT_PLC,,,,true,2,3,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cc6553da24f125cbb36,PH UF System,REAL,5.6338,-,DEFAULT_PLC,,,,true,5.2,5.9,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cca553da24f125e0cb7,Inlet Pressure UF System,REAL,3.6922,bar,DEFAULT_PLC,,,,true,3.3,4.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ccd553da24f125f5e38,Back Pressure UF System,REAL,1.6346,bar,DEFAULT_PLC,,,,true,1.5,1.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cd0553da24f1260afb9,Permeate Transfer Flow UF System,REAL,7416.4296,LPH,DEFAULT_PLC,,,,true,7300,7500,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cd2553da24f1262013a,Bag Filter DP UF System,REAL,0.4767,bar,DEFAULT_PLC,,,,true,0.1,0.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cd4553da24f126352bb,Solids Content UF Rinse 1,REAL,0.1454,%,DEFAULT_PLC,,,,true,0.1,0.2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cd8553da24f1264a43c,PH UF Rinse 1,REAL,5.5459,-,DEFAULT_PLC,,,,true,5.2,5.9,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cdb553da24f1265f5bd,Spray Pressure Bottom UF Rinse 1,REAL,1.0044,bar,DEFAULT_PLC,,,,true,0.9,1.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cdd553da24f1267473e,Spray Pressure Side 1 UF Rinse 1,REAL,1.0532,bar,DEFAULT_PLC,,,,true,0.9,1.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ce0553da24f126898bf,Spray Pressure Side 2 UF Rinse 1,REAL,1.0074,bar,DEFAULT_PLC,,,,true,0.9,1.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ce2553da24f1269ea40,Spray Pressure Side 3 UF Rinse 1,REAL,1.4803,bar,DEFAULT_PLC,,,,true,1.4,1.6,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ce4553da24f126b3bc1,Spray Pressure Side 4 UF Rinse 1,REAL,0.9755,bar,DEFAULT_PLC,,,,true,0.9,1.1,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ce6553da24f126c8d42,Bag Filter DP UF Rinse 1,REAL,0.4875,bar,DEFAULT_PLC,,,,true,0.1,0.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ce9553da24f126ddec3,Solids Content UF Rinse 2,REAL,1.3746,%,DEFAULT_PLC,,,,true,1,2,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ceb553da24f126f3044,PH UF Rinse 2,REAL,5.6093,-,DEFAULT_PLC,,,,true,5.2,5.9,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27ced553da24f127081c5,Circulation Pressure Bottom 1 UF Rinse 2,REAL,1.4933,bar,DEFAULT_PLC,,,,true,1.3,1.7,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cef553da24f1271d346,Circulation Pressure Bottom 2 UF Rinse 2,REAL,1.5579,bar,DEFAULT_PLC,,,,true,1.3,1.7,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cf2553da24f127324c7,Circulation Pressure Bottom 3 UF Rinse 2,REAL,1.5482,bar,DEFAULT_PLC,,,,true,1.3,1.7,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cf5553da24f12747648,Exit Spray Flow UF Rinse 2,REAL,126.8415,LPM,DEFAULT_PLC,,,,true,120,140,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cf7553da24f1275c7c9,Bag Filter DP UF Rinse 2,REAL,0.3203,bar,DEFAULT_PLC,,,,true,0.1,0.8,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cfa553da24f1277194a,RCDI Water Spray Flow,REAL,175.1816,LPM,DEFAULT_PLC,,,,true,150,220,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27cfd553da24f12786acb,Conductivity RCDI,REAL,84.8465,µS/cm,DEFAULT_PLC,,,,true,80,100,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27d00553da24f1279bc4c,Flux Rate UF System,REAL,1979.921,LPH,DEFAULT_PLC,,,,true,1950,2005,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
69c27d02553da24f127b0dcd,Flux Rate Module Any 4 out of 5 UF System,REAL,509.7525,LPH,DEFAULT_PLC,,,,true,500,520,true,,2026-03-24T17:29:06.547Z,2026-02-21T18:29:59.000Z,,1,,,,,,,,
